EmployeeID,Gender,Age,IndigenousIdentity,DisabilityStatus,Role,WARegion,EmploymentType,Status,CommencementDate,SeparationDate,FTE
ED104615,Male,60,No,No,Teacher,Wheatbelt,Permanent Full-Time,Active,2010-04-15,,1.0
ED104616,Female,48,No,No,Education Assistant,Goldfields,Permanent Part-Time,Active,2001-01-03,,0.6
ED104617,Female,52,No,No,Education Assistant,South West,Permanent Full-Time,Active,2013-07-11,,1.0
ED104618,Male,39,No,No,Teacher,Kimberley,Permanent Part-Time,Active,2010-03-17,,0.6
ED104619,Female,23,No,No,Education Assistant,North Metro,Casual,Active,2024-12-05,,0.2
ED104620,Male,50,No,No,Education Assistant,South Metro,Permanent Full-Time,Terminated,2020-03-05,2024-07-05,1.0
ED104621,Female,43,No,No,Education Assistant,North Metro,Permanent Full-Time,Active,2025-02-18,,1.0
ED104622,Female,44,No,No,Teacher,South Metro,Fixed Term,Active,2015-09-21,,1.0
ED104623,Male,57,No,No,Deputy Principal,Pilbara,Fixed Term,Active,2018-05-23,,1.0
ED104624,Female,53,No,No,School Administrator,South Metro,Casual,Active,2020-06-08,,0.2
ED104625,Female,67,No,No,Deputy Principal,North Metro,Permanent Full-Time,Terminated,2008-05-16,2010-03-15,1.0
ED104626,Female,45,No,No,Teacher,South Metro,Permanent Full-Time,Terminated,2002-10-10,2013-04-12,1.0
ED104627,Female,35,No,No,Teacher,Wheatbelt,Permanent Full-Time,Active,2021-05-17,,1.0
ED104628,Female,41,No,No,Lead Teacher,North Metro,Permanent Full-Time,Active,2012-08-23,,1.0
ED104629,Female,48,No,No,Teacher,South Metro,Permanent Part-Time,Active,2022-02-26,,0.6
ED104630,Male,56,No,No,Teacher,North Metro,Permanent Full-Time,Active,1999-03-15,,1.0
ED104631,Male,26,No,No,Teacher,Kimberley,Permanent Part-Time,Active,2025-11-28,,0.6
ED104632,Female,44,No,No,Education Assistant,North Metro,Fixed Term,Terminated,2014-03-26,2022-05-14,1.0
ED104633,Female,63,No,No,Education Assistant,Goldfields,Casual,Active,2023-08-01,,0.2
ED104634,Female,41,No,No,Teacher,North Metro,Permanent Full-Time,Active,2023-11-12,,1.0
ED104635,Female,55,No,No,School Administrator,North Metro,Permanent Full-Time,Active,2020-10-28,,1.0
ED104636,Female,49,No,No,Teacher,South West,Fixed Term,Active,2003-06-02,,1.0
ED104637,Female,55,No,No,Principal,North Metro,Permanent Full-Time,Active,2024-04-14,,1.0
ED104638,Female,34,Yes,No,Education Assistant,South Metro,Fixed Term,Terminated,2016-07-21,2020-07-27,1.0
ED104639,Female,34,No,No,Education Assistant,North Metro,Fixed Term,Active,2020-01-10,,1.0
ED104640,Female,44,Yes,No,School Administrator,South Metro,Permanent Full-Time,Active,2015-04-04,,1.0
ED104641,Male,25,No,No,Teacher,South Metro,Permanent Full-Time,Active,2025-09-13,,1.0
ED104642,Male,40,No,No,Education Assistant,North Metro,Permanent Full-Time,Active,2011-09-14,,1.0
ED104643,Female,47,No,No,Teacher,North Metro,Permanent Part-Time,Terminated,2002-04-21,2007-12-23,0.6
ED104644,Male,65,No,Yes,Deputy Principal,South Metro,Permanent Full-Time,Active,2011-04-20,,1.0
ED104645,Female,48,No,No,Education Assistant,Goldfields,Permanent Part-Time,Active,2018-10-20,,0.6
ED104646,Male,51,No,No,Principal,Mid West,Fixed Term,Terminated,2011-03-21,2017-12-31,1.0
ED104647,Female,57,No,No,Teacher,South Metro,Permanent Full-Time,Active,2014-06-08,,1.0
ED104648,Male,32,No,No,Education Assistant,South Metro,Casual,Active,2016-08-08,,0.2
ED104649,Female,42,No,No,Teacher,North Metro,Permanent Part-Time,Active,2020-08-29,,0.6
ED104650,Female,67,No,No,Teacher,North Metro,Fixed Term,Terminated,2002-07-10,2021-12-09,1.0
ED104651,Female,43,No,No,Deputy Principal,North Metro,Permanent Full-Time,Active,2011-10-24,,1.0
ED104652,Female,57,No,No,Teacher,North Metro,Permanent Full-Time,Active,2014-04-09,,1.0
ED104653,Female,55,No,No,Education Assistant,North Metro,Permanent Full-Time,Active,2021-08-29,,1.0
ED104654,Female,26,Yes,No,Teacher,South Metro,Permanent Full-Time,Active,2022-07-30,,1.0
ED104655,Male,47,No,No,Teacher,South Metro,Permanent Full-Time,Active,2001-01-05,,1.0
ED104656,Female,45,No,No,Education Assistant,South West,Fixed Term,Active,2022-06-04,,1.0
ED104657,Female,47,No,No,Teacher,North Metro,Permanent Full-Time,Active,2017-12-17,,1.0
ED104658,Female,34,No,No,Teacher,South Metro,Casual,Active,2026-03-25,,0.2
ED104659,Male,30,No,No,Deputy Principal,Mid West,Permanent Full-Time,Active,2024-07-21,,1.0
ED104660,Male,38,No,No,Teacher,South Metro,Permanent Full-Time,Active,2012-01-29,,1.0
ED104661,Male,42,No,No,Lead Teacher,North Metro,Permanent Full-Time,Terminated,2013-03-26,2020-12-28,1.0
ED104662,Female,58,No,No,Teacher,North Metro,Casual,Active,2013-02-13,,0.2
ED104663,Female,65,No,No,Education Assistant,North Metro,Permanent Full-Time,Terminated,2020-10-01,2021-09-16,1.0
ED104664,Female,60,No,No,Education Assistant,North Metro,Permanent Full-Time,Terminated,1998-03-01,2015-01-06,1.0
ED104665,Female,54,No,No,Deputy Principal,Pilbara,Fixed Term,Active,2022-11-24,,1.0
ED104666,Female,31,No,No,Teacher,North Metro,Permanent Full-Time,Active,2019-06-21,,1.0
ED104667,Female,39,No,No,Education Assistant,North Metro,Permanent Part-Time,Active,2011-01-24,,0.6
ED104668,Female,46,No,No,Principal,Kimberley,Permanent Full-Time,Active,2025-06-05,,1.0
ED104669,Female,36,No,No,Deputy Principal,Mid West,Permanent Full-Time,Active,2015-08-23,,1.0
ED104670,Female,50,No,No,Teacher,South Metro,Permanent Full-Time,Active,2002-12-29,,1.0
ED104671,Male,52,No,No,Education Assistant,Kimberley,Fixed Term,Terminated,2011-09-10,2013-12-12,1.0
ED104672,Female,50,No,No,Deputy Principal,South Metro,Fixed Term,Terminated,2015-10-13,2018-07-29,1.0
ED104673,Male,56,No,No,Teacher,North Metro,Permanent Full-Time,Active,2003-01-19,,1.0
ED104674,Female,33,No,No,Teacher,South Metro,Permanent Full-Time,Terminated,2016-01-05,2023-09-09,1.0
ED104675,Female,55,No,No,Aboriginal Education Officer,South Metro,Permanent Full-Time,Active,2025-05-22,,1.0
ED104676,Female,35,No,No,Teacher,South West,Permanent Full-Time,Active,2021-03-27,,1.0
ED104677,Male,32,No,No,School Administrator,North Metro,Permanent Full-Time,Active,2024-08-19,,1.0
ED104678,Female,50,No,No,Principal,South Metro,Permanent Full-Time,Active,2020-06-23,,1.0
ED104679,Male,58,No,No,Lead Teacher,North Metro,Permanent Full-Time,Active,1998-07-10,,1.0
ED104680,Female,49,No,No,Teacher,South Metro,Permanent Full-Time,Active,2024-04-03,,1.0
ED104681,Female,44,No,No,Teacher,North Metro,Permanent Part-Time,Active,2018-04-29,,0.6
ED104682,Female,47,Yes,No,School Administrator,North Metro,Fixed Term,Active,2017-02-24,,1.0
ED104683,Female,45,No,No,Teacher,Mid West,Permanent Full-Time,Active,2016-08-03,,1.0
ED104684,Male,30,No,No,Education Assistant,South Metro,Permanent Part-Time,Terminated,2019-02-09,2020-11-12,0.6
ED104685,Female,29,No,No,Teacher,South Metro,Permanent Full-Time,Active,2026-02-01,,1.0
ED104686,Female,43,No,No,Teacher,North Metro,Permanent Full-Time,Active,2013-12-11,,1.0
ED104687,Male,44,No,No,Teacher,North Metro,Permanent Part-Time,Active,2018-04-02,,0.6
ED104688,Male,44,No,No,Teacher,South Metro,Permanent Part-Time,Active,2013-07-26,,0.6
ED104689,Female,52,No,No,School Administrator,Wheatbelt,Permanent Full-Time,Active,2022-10-13,,1.0
ED104690,Male,41,No,No,Teacher,Great Southern,Permanent Full-Time,Terminated,2016-07-23,2017-10-27,1.0
ED104691,Female,50,No,No,Teacher,South Metro,Fixed Term,Active,2013-05-30,,1.0
ED104692,Male,42,No,No,Teacher,South Metro,Permanent Part-Time,Active,2025-03-02,,0.6
ED104693,Female,65,No,No,Teacher,Wheatbelt,Permanent Part-Time,Terminated,2018-03-12,2022-10-20,0.6
ED104694,Female,44,No,No,Teacher,South Metro,Permanent Part-Time,Active,2024-06-15,,0.6
ED104695,Female,67,No,No,Education Assistant,South Metro,Permanent Full-Time,Terminated,2023-04-05,2025-06-11,1.0
ED104696,Female,48,No,No,Teacher,North Metro,Permanent Full-Time,Active,2012-10-23,,1.0
ED104697,Female,41,No,No,Teacher,Pilbara,Casual,Active,2006-10-01,,0.2
ED104698,Female,33,No,No,Teacher,South Metro,Permanent Full-Time,Active,2015-10-21,,1.0
ED104699,Female,26,No,No,School Administrator,Mid West,Permanent Full-Time,Active,2025-08-13,,1.0
ED104700,Non-binary,32,No,No,Teacher,Mid West,Permanent Part-Time,Active,2025-04-09,,0.6
ED104701,Female,33,No,No,Teacher,North Metro,Permanent Full-Time,Active,2024-12-17,,1.0
ED104702,Female,48,No,No,Principal,Kimberley,Permanent Full-Time,Active,2025-06-23,,1.0
ED104703,Female,37,No,No,Lead Teacher,Mid West,Permanent Full-Time,Active,2016-07-14,,1.0
ED104704,Male,46,No,No,Teacher,North Metro,Permanent Full-Time,Terminated,2009-09-13,2013-01-05,1.0
ED104705,Female,59,No,No,Teacher,North Metro,Permanent Part-Time,Active,2010-05-10,,0.6
ED104706,Female,42,No,No,Education Assistant,North Metro,Permanent Full-Time,Terminated,2017-02-09,2025-08-06,1.0
ED104707,Female,67,No,No,Teacher,South Metro,Permanent Full-Time,Terminated,2021-08-08,2025-11-25,1.0
ED104708,Female,29,No,No,Education Assistant,South Metro,Permanent Full-Time,Active,2025-09-06,,1.0
ED104709,Female,42,Yes,No,Lead Teacher,South Metro,Permanent Full-Time,Active,2009-04-11,,1.0
ED104710,Female,37,No,No,Teacher,North Metro,Permanent Full-Time,Active,2016-07-08,,1.0
ED104711,Female,55,No,No,Teacher,Wheatbelt,Permanent Full-Time,Active,2016-04-27,,1.0
ED104712,Female,21,No,No,Teacher,North Metro,Permanent Part-Time,Active,2026-01-22,,0.6
ED104713,Female,26,Yes,No,Education Assistant,North Metro,Permanent Part-Time,Active,2023-12-12,,0.6
ED104714,Female,42,Yes,No,Teacher,South Metro,Permanent Full-Time,Active,2006-06-05,,1.0
ED104715,Female,62,No,No,Teacher,South Metro,Permanent Full-Time,Terminated,2008-02-23,2023-04-17,1.0
ED104716,Male,46,No,No,Lead Teacher,North Metro,Permanent Full-Time,Active,2014-08-25,,1.0
ED104717,Male,27,No,No,School Administrator,North Metro,Permanent Full-Time,Active,2023-06-28,,1.0
ED104718,Female,29,No,No,Teacher,North Metro,Permanent Full-Time,Active,2026-01-12,,1.0
ED104719,Female,64,No,No,School Administrator,Kimberley,Permanent Full-Time,Terminated,2000-02-03,2005-05-13,1.0
ED104720,Female,36,No,No,Teacher,Mid West,Permanent Full-Time,Active,2014-01-04,,1.0
ED104721,Female,32,No,No,Teacher,South Metro,Casual,Active,2016-07-22,,0.2
ED104722,Female,61,No,No,Teacher,Kimberley,Permanent Part-Time,Active,2012-12-31,,0.6
ED104723,Female,56,No,No,Teacher,Pilbara,Fixed Term,Terminated,1993-01-19,2018-01-25,1.0
ED104724,Male,59,No,No,Teacher,North Metro,Permanent Full-Time,Active,1993-04-06,,1.0
ED104725,Male,32,No,No,Teacher,Great Southern,Permanent Full-Time,Terminated,2024-04-05,2025-01-25,1.0
ED104726,Female,25,No,No,Aboriginal Education Officer,Wheatbelt,Permanent Full-Time,Active,2025-07-18,,1.0
ED104727,Female,45,No,No,Education Assistant,North Metro,Casual,Terminated,2013-06-06,2026-02-23,0.2
ED104728,Male,48,No,No,Education Assistant,North Metro,Permanent Full-Time,Active,2025-06-26,,1.0
ED104729,Male,48,No,No,Teacher,North Metro,Permanent Full-Time,Active,2012-06-08,,1.0
ED104730,Male,61,No,No,Teacher,North Metro,Permanent Full-Time,Terminated,2022-09-02,2023-04-28,1.0
ED104731,Female,23,No,No,Teacher,Pilbara,Permanent Part-Time,Active,2025-09-14,,0.6
ED104732,Female,54,No,No,Deputy Principal,South Metro,Permanent Full-Time,Terminated,2009-12-11,2018-12-28,1.0
ED104733,Female,30,No,No,School Administrator,Mid West,Permanent Full-Time,Active,2024-02-26,,1.0
ED104734,Female,54,No,No,Teacher,Pilbara,Casual,Active,2002-06-07,,0.2
ED104735,Female,38,No,No,Teacher,South Metro,Permanent Full-Time,Terminated,2021-05-08,2024-01-10,1.0
ED104736,Female,34,No,No,Teacher,Goldfields,Permanent Full-Time,Active,2020-06-27,,1.0
ED104737,Male,36,No,No,Teacher,North Metro,Permanent Full-Time,Active,2025-06-07,,1.0
ED104738,Male,26,Yes,No,Teacher,North Metro,Fixed Term,Active,2022-09-15,,1.0
ED104739,Female,44,No,No,Lead Teacher,South Metro,Permanent Full-Time,Active,2017-03-02,,1.0
ED104740,Male,34,No,No,Deputy Principal,North Metro,Permanent Full-Time,Active,2025-08-21,,1.0
ED104741,Female,53,No,No,Teacher,North Metro,Permanent Part-Time,Terminated,2006-06-08,2025-07-02,0.6
ED104742,Male,51,No,No,Teacher,Wheatbelt,Permanent Full-Time,Active,2015-01-21,,1.0
ED104743,Female,64,No,No,School Administrator,Goldfields,Fixed Term,Terminated,2002-01-16,2007-12-10,1.0
ED104744,Female,48,No,No,Teacher,North Metro,Permanent Part-Time,Terminated,2005-07-07,2017-05-03,0.6
ED104745,Female,50,No,No,Teacher,Goldfields,Permanent Full-Time,Terminated,2001-05-21,2015-11-19,1.0
ED104746,Female,60,No,No,Teacher,Mid West,Permanent Full-Time,Active,2006-01-08,,1.0
ED104747,Female,36,No,No,Teacher,North Metro,Permanent Part-Time,Active,2022-04-18,,0.6
ED104748,Female,26,No,No,Teacher,North Metro,Permanent Part-Time,Active,2023-01-01,,0.6
ED104749,Non-binary,46,No,No,Education Assistant,South West,Permanent Part-Time,Active,2019-07-23,,0.6
ED104750,Female,26,No,No,Teacher,North Metro,Permanent Full-Time,Active,2025-08-13,,1.0
ED104751,Female,67,No,No,Teacher,North Metro,Fixed Term,Active,1995-04-13,,1.0
ED104752,Female,61,No,No,Principal,South Metro,Permanent Full-Time,Active,2022-06-22,,1.0
ED104753,Female,67,No,No,Teacher,Pilbara,Permanent Full-Time,Active,2024-04-12,,1.0
ED104754,Female,44,No,No,Education Assistant,North Metro,Casual,Active,2014-04-17,,0.2
ED104755,Male,50,No,No,Education Assistant,North Metro,Permanent Part-Time,Active,2006-10-17,,0.6
ED104756,Female,38,No,No,Teacher,North Metro,Permanent Full-Time,Active,2013-04-26,,1.0
ED104757,Female,54,No,No,Education Assistant,Great Southern,Fixed Term,Terminated,2014-04-14,2018-07-21,1.0
ED104758,Male,29,No,No,Teacher,North Metro,Permanent Full-Time,Active,2022-03-31,,1.0
ED104759,Female,21,No,Yes,School Administrator,South Metro,Permanent Full-Time,Active,2025-08-14,,1.0
ED104760,Female,34,No,No,Teacher,South West,Permanent Part-Time,Active,2022-08-18,,0.6
ED104761,Male,26,No,No,School Administrator,North Metro,Permanent Full-Time,Active,2025-04-12,,1.0
ED104762,Female,61,No,No,Education Assistant,Great Southern,Fixed Term,Active,2008-04-13,,1.0
ED104763,Female,65,No,No,Teacher,South West,Fixed Term,Terminated,2009-06-07,2010-04-04,1.0
ED104764,Male,27,No,No,Teacher,South West,Permanent Full-Time,Terminated,2025-02-22,2026-05-21,1.0
ED104765,Female,59,No,No,School Administrator,North Metro,Fixed Term,Active,2020-08-15,,1.0
ED104766,Female,55,No,No,Education Assistant,South Metro,Permanent Full-Time,Active,2026-01-12,,1.0
ED104767,Male,25,No,No,Teacher,Pilbara,Permanent Full-Time,Terminated,2022-08-27,2025-01-15,1.0
ED104768,Female,39,No,No,Deputy Principal,Great Southern,Fixed Term,Active,2016-08-24,,1.0
ED104769,Female,37,No,No,Teacher,North Metro,Fixed Term,Active,2010-08-25,,1.0
ED104770,Male,52,No,No,Teacher,Pilbara,Permanent Full-Time,Active,1998-07-14,,1.0
ED104771,Male,29,No,No,Teacher,North Metro,Permanent Full-Time,Active,2024-04-27,,1.0
ED104772,Female,42,No,No,Teacher,North Metro,Permanent Full-Time,Active,2009-04-22,,1.0
ED104773,Female,35,No,No,Education Assistant,South Metro,Permanent Full-Time,Active,2019-11-16,,1.0
ED104774,Male,49,No,No,Teacher,Mid West,Permanent Full-Time,Active,2019-03-25,,1.0
ED104775,Male,41,No,No,Education Assistant,South Metro,Permanent Full-Time,Active,2025-06-08,,1.0
ED104776,Female,37,No,No,Teacher,South Metro,Permanent Full-Time,Active,2024-09-08,,1.0
ED104777,Female,41,No,Yes,Teacher,Great Southern,Fixed Term,Active,2022-04-23,,1.0
ED104778,Female,67,No,No,Teacher,South Metro,Permanent Full-Time,Active,2021-01-27,,1.0
ED104779,Male,38,No,No,Teacher,South Metro,Permanent Full-Time,Active,2011-08-31,,1.0
ED104780,Male,31,No,No,Teacher,South Metro,Casual,Active,2025-07-15,,0.2
ED104781,Male,51,No,No,Teacher,South Metro,Permanent Full-Time,Active,2012-01-14,,1.0
ED104782,Male,42,No,No,Lead Teacher,Kimberley,Permanent Part-Time,Active,2024-10-17,,0.6
ED104783,Female,27,No,Yes,Teacher,South West,Permanent Full-Time,Active,2022-02-22,,1.0
ED104784,Female,67,No,No,Teacher,South Metro,Permanent Full-Time,Active,2005-01-19,,1.0
ED104785,Male,39,No,No,Teacher,Pilbara,Permanent Full-Time,Active,2018-08-15,,1.0
ED104786,Male,39,No,No,Education Assistant,North Metro,Permanent Full-Time,Active,2022-01-03,,1.0
ED104787,Female,45,No,Yes,Aboriginal Education Officer,North Metro,Permanent Full-Time,Active,2010-07-19,,1.0
ED104788,Female,64,No,No,Teacher,South Metro,Permanent Full-Time,Active,1997-02-25,,1.0
ED104789,Male,23,No,Yes,Teacher,North Metro,Permanent Full-Time,Active,2024-12-05,,1.0
ED104790,Female,47,No,No,Teacher,North Metro,Permanent Full-Time,Active,2017-01-17,,1.0
ED104791,Female,67,No,No,School Administrator,South Metro,Permanent Full-Time,Terminated,2016-12-06,2020-04-13,1.0
ED104792,Female,45,No,No,Teacher,North Metro,Casual,Active,2025-10-07,,0.2
ED104793,Female,29,No,No,Teacher,North Metro,Fixed Term,Active,2018-12-12,,1.0
ED104794,Female,36,No,No,Teacher,South Metro,Fixed Term,Active,2022-01-05,,1.0
ED104795,Male,46,No,No,Teacher,South Metro,Permanent Part-Time,Active,2019-07-25,,0.6
ED104796,Female,59,No,No,Teacher,South West,Permanent Full-Time,Active,1991-11-09,,1.0
ED104797,Female,39,No,No,Education Assistant,South Metro,Permanent Full-Time,Active,2020-02-23,,1.0
ED104798,Female,53,No,Yes,Teacher,South Metro,Fixed Term,Terminated,2023-08-12,2026-02-11,1.0
ED104799,Male,26,No,No,Lead Teacher,South West,Permanent Full-Time,Active,2023-12-27,,1.0
ED104800,Male,26,No,No,Teacher,Mid West,Permanent Full-Time,Active,2022-12-06,,1.0
ED104801,Male,38,No,No,Teacher,North Metro,Permanent Full-Time,Active,2014-02-07,,1.0
ED104802,Male,61,No,No,Aboriginal Education Officer,North Metro,Permanent Full-Time,Active,1997-10-07,,1.0
ED104803,Female,44,No,No,Teacher,Goldfields,Permanent Full-Time,Active,2023-11-27,,1.0
ED104804,Female,47,No,No,Education Assistant,South Metro,Casual,Active,2001-05-25,,0.2
ED104805,Female,47,No,No,Teacher,Mid West,Permanent Part-Time,Active,2021-05-12,,0.6
ED104806,Female,57,No,No,Teacher,Pilbara,Permanent Full-Time,Active,2021-09-19,,1.0
ED104807,Male,36,No,No,School Administrator,South Metro,Permanent Part-Time,Active,2012-03-14,,0.6
ED104808,Female,52,No,No,Teacher,Great Southern,Permanent Full-Time,Active,2006-05-21,,1.0
ED104809,Male,34,No,No,Education Assistant,South Metro,Permanent Part-Time,Terminated,2014-08-26,2022-10-13,0.6
ED104810,Female,67,No,No,Teacher,North Metro,Fixed Term,Terminated,2003-03-17,2010-10-28,1.0
ED104811,Female,34,No,No,Education Assistant,Wheatbelt,Permanent Full-Time,Active,2016-10-10,,1.0
ED104812,Female,33,No,No,Teacher,North Metro,Permanent Part-Time,Active,2019-06-21,,0.6
ED104813,Female,50,No,No,Teacher,Mid West,Permanent Full-Time,Active,2022-04-03,,1.0
ED104814,Female,44,No,Yes,Education Assistant,South West,Permanent Full-Time,Active,2021-05-06,,1.0
ED104815,Female,47,No,No,School Administrator,Kimberley,Permanent Part-Time,Active,2018-04-21,,0.6
ED104816,Female,46,No,No,Aboriginal Education Officer,South Metro,Fixed Term,Active,2023-10-20,,1.0
ED104817,Female,30,No,No,Education Assistant,South Metro,Permanent Part-Time,Active,2017-07-01,,0.6
ED104818,Female,63,No,No,Aboriginal Education Officer,South Metro,Casual,Active,1991-11-11,,0.2
ED104819,Female,54,No,No,Teacher,South Metro,Fixed Term,Terminated,2013-09-24,2023-12-16,1.0
ED104820,Female,60,No,No,Teacher,South Metro,Permanent Part-Time,Active,2005-07-21,,0.6
ED104821,Female,37,No,No,Teacher,Pilbara,Fixed Term,Active,2016-05-18,,1.0
ED104822,Female,48,No,No,Teacher,Goldfields,Permanent Full-Time,Active,2018-01-06,,1.0
ED104823,Female,46,No,Yes,Teacher,North Metro,Permanent Full-Time,Active,2008-08-26,,1.0
ED104824,Female,57,No,No,Teacher,South Metro,Permanent Full-Time,Terminated,2011-12-18,2014-07-17,1.0
ED104825,Female,57,No,No,Teacher,Mid West,Permanent Full-Time,Active,1995-09-29,,1.0
ED104826,Female,46,No,No,Deputy Principal,South Metro,Fixed Term,Terminated,2009-06-16,2010-10-23,1.0
ED104827,Female,25,No,No,Teacher,South Metro,Permanent Full-Time,Active,2026-02-17,,1.0
ED104828,Female,65,No,No,Teacher,Mid West,Permanent Full-Time,Active,1992-02-18,,1.0
ED104829,Male,50,No,No,Teacher,Goldfields,Fixed Term,Active,2021-01-29,,1.0
ED104830,Female,36,No,No,Education Assistant,South Metro,Permanent Full-Time,Active,2014-02-01,,1.0
ED104831,Female,48,No,No,Education Assistant,South West,Permanent Full-Time,Active,2019-09-03,,1.0
ED104832,Male,25,No,No,Lead Teacher,North Metro,Permanent Full-Time,Active,2025-07-07,,1.0
